 N2                 1    97.530     3.621     0.000     1.760     4.000
 AR                 0   136.500     3.330     0.000     0.000     0.000
 HE                 0    10.200     2.576     0.000     0.000     0.000
 O                  0    80.000     2.750     0.000     0.000     0.000
 O2                 1   107.400     3.458     0.000     1.600     3.800
 H                  0   145.000     2.050     0.000     0.000     0.000
 H2                 1    38.000     2.920     0.000     0.790   280.000
 OH                 1    80.000     2.750     0.000     0.000     0.000
 OH*                1  	 80.000   	2.750     0.000     0.000     0.000
 H2O                2   572.400     2.605     1.844     0.000     4.000
 HO2                2   107.400     3.458     0.000     0.000     1.000
 H2O2               2   107.400     3.458     0.000     0.000     3.800
 C                  0    71.400     3.298     0.000     0.000     0.000
 CO                 1    98.100     3.650     0.000     1.950     1.800
 CO2                1   244.000     3.763     0.000     2.650     2.100
 HCO                2   498.000     3.590     0.000     0.000     0.000
 OCHO               2   498.000  	3.590     0.000     0.000     2.000
 HOCO               2   498.000  	3.590	  0.000     0.000     2.000
 HOCHO              2   436.000  	3.970     0.000     0.000     2.000
 CH                 1    80.000     2.750     0.000     0.000     0.000
 CH2                1   144.000     3.800     0.000     0.000     0.000
 CH2(S)             1   144.000     3.800     0.000     0.000     0.000
 CH3                1   144.000     3.800     0.000     0.000     0.000
 CH4                2   141.400     3.746     0.000     2.600    13.000
 CH2O               2   498.000     3.590     0.000     0.000     2.000
 CH3O               2   417.000     3.690     1.700     0.000     2.000
 CH2OH              2   417.000     3.690     1.700     0.000     2.000
 CH3OH              2   481.800     3.626     0.000     0.000     1.000
 CH3O2  			2   481.800     3.626     0.000     0.000     1.000
 CH3O2H 			2   481.800     3.626     0.000     0.000     1.000
 CH2O2H 			2  	238.400  	3.496     0.000     0.000     1.500
 C2                 1    97.530     3.621     0.000     1.760     4.000
 C2H                1   209.000     4.100     0.000     0.000     2.500
 HCCO               2   150.000     2.500     0.000     0.000     1.000
 C2H2               1   209.000     4.100     0.000     0.000     2.500
 H2CC               2   209.000     4.100     0.000     0.000     2.500
 C2H3               2   209.000     4.100     0.000     0.000     1.000
 C2H4               2   280.800     3.971     0.000     0.000     1.500
 C2H5               2   252.300     4.302     0.000     0.000     1.500
 C2H6               2   252.300     4.302     0.000     0.000     1.500
